GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
02056	38493903	1295901	14.863	0.5	42.11366	-71.33756
02061	54246184	798743	20.945	0.308	42.164569	-70.818844
02062	26826461	425027	10.358	0.164	42.187364	-71.195971
02066	42722134	6813237	16.495	2.631	42.202273	-70.758184
02067	58731263	2469582	22.676	0.954	42.1076	-71.181828
02071	2513400	33448	0.97	0.013	42.103425	-71.273589
02072	41668549	969179	16.088	0.374	42.119006	-71.10365
02081	46424726	1410051	17.925	0.544	42.147042	-71.269965
02090	28221583	751309	10.896	0.29	42.219645	-71.216768
02093	56219582	2341421	21.707	0.904	42.052671	-71.356858
02108	353358	0	0.136	0.	42.357758	-71.064899
02109	448840	294934	0.173	0.114	42.368802	-71.04949
02110	469252	242405	0.181	0.094	42.361984	-71.047959
02111	700224	43758	0.27	0.017	42.350518	-71.059077
02113	259756	0	0.1	0.	42.365331	-71.055233
02114	1162383	298288	0.449	0.115	42.363174	-71.068646
02115	1833364	108133	0.708	0.042	42.337105	-71.105696
02116	1633045	288817	0.631	0.112	42.350579	-71.076397
02118	2839685	4897	1.096	0.002	42.337582	-71.070482
02119	4137558	0	1.598	0.	42.324029	-71.085017
02120	1607480	0	0.621	0.	42.33209	-71.096545
02121	4520353	23476	1.745	0.009	42.306267	-71.085897
02122	5270568	1632379	2.035	0.63	42.291413	-71.042158
02124	7758289	201634	2.995	0.078	42.285805	-71.070571
02125	5522672	799277	2.132	0.309	42.315682	-71.055555
02126	5385962	61083	2.08	0.024	42.274227	-71.097423
02127	5239742	1589805	2.023	0.614	42.334992	-71.039093
02128	12563923	2950002	4.851	1.139	42.361519	-71.007393
02129	3499249	1257516	1.351	0.486	42.379657	-71.061487
02130	8635265	328430	3.334	0.127	42.309174	-71.113835
02131	6699886	12766	2.587	0.005	42.284333	-71.126228
02132	11808860	224619	4.559	0.087	42.280455	-71.162017
02134	3435164	133572	1.326	0.052	42.358016	-71.128608
02135	6822276	569050	2.634	0.22	42.349688	-71.153964
02136	11890071	283909	4.591	0.11	42.255083	-71.12922
02138	7098376	810982	2.741	0.313	42.379637	-71.135152
02139	4034616	347794	1.558	0.134	42.362986	-71.103353
02140	2990748	53541	1.155	0.021	42.392157	-71.133996
02141	1667391	26516	0.644	0.01	42.3703	-71.08256
02142	719893	545844	0.278	0.211	42.361994	-71.081588
02143	3999024	0	1.544	0.	42.381407	-71.096714
02144	2799325	12779	1.081	0.005	42.399655	-71.12255
02145	3615599	229489	1.396	0.089	42.391577	-71.08991
02148	13066934	99282	5.045	0.038	42.42938	-71.058706
02149	8865774	636034	3.423	0.246	42.405938	-71.054649
02150	5726946	638186	2.211	0.246	42.396824	-71.031348
02151	15211109	3276042	5.873	1.265	42.41829	-71.001251
02152	5108546	3080476	1.972	1.189	42.373055	-70.974807
02155	21228087	1473856	8.196	0.569	42.42384	-71.107673
02163	256728	49156	0.099	0.019	42.365915	-71.122177
02169	23235801	3790353	8.971	1.463	42.248386	-71.002279
02170	5394632	185899	2.083	0.072	42.266415	-71.015576
02171	6352163	4950332	2.453	1.911	42.293327	-71.018193
02176	12127466	219702	4.682	0.085	42.455723	-71.059019
02180	15578796	1632658	6.015	0.63	42.474208	-71.097665
02184	35644233	2076604	13.762	0.802	42.206188	-71.00232
02186	33711128	773357	13.016	0.299	42.241559	-71.082437
02188	9634136	377673	3.72	0.146	42.204662	-70.957633
02189	9858679	922283	3.806	0.356	42.209781	-70.928176
02190	18414933	1374552	7.11	0.531	42.166731	-70.952363
02191	5242347	2721836	2.024	1.051	42.243453	-70.942033
02199	148225	0	0.057	0.	42.347476	-71.082035
02203	82171	0	0.032	0.	42.360588	-71.058737
02210	2488786	1315358	0.961	0.508	42.347472	-71.039271
02215	1981389	278813	0.765	0.108	42.347635	-71.103082
02301	32228044	422574	12.443	0.163	42.078371	-71.042304
02302	23013530	53235	8.886	0.021	42.088907	-70.998375
02322	11115310	639905	4.292	0.247	42.132461	-71.054013
02324	70568089	2907441	27.246	1.123	41.972376	-70.978773
02330	96621575	6262494	37.306	2.418	41.875179	-70.746715
02332	61390202	10745177	23.703	4.149	42.044407	-70.70606
02333	44629293	784261	17.231	0.303	42.037116	-70.942178
02338	41372342	3659389	15.974	1.413	42.002634	-70.863706
02339	40242021	236963	15.538	0.091	42.122956	-70.85631
02341	38902811	1851425	15.02	0.715	42.05024	-70.867359
02343	18155761	279916	7.01	0.108	42.140346	-70.997861
02346	178290209	8194441	68.838	3.164	41.878004	-70.869267
02347	77185168	16900085	29.801	6.525	41.834384	-70.956826
02351	25046987	594787	9.671	0.23	42.115764	-70.956597
02356	35510070	819225	13.711	0.316	42.060539	-71.119671
02357	1246201	53728	0.481	0.021	42.054978	-71.080651
02359	56415384	4585316	21.782	1.77	42.067804	-70.805713
02360	247306868	34086223	95.486	13.161	41.882062	-70.631289
02364	48285473	2914298	18.643	1.125	41.987196	-70.741942
02366	2451504	69606	0.947	0.027	41.850984	-70.654984
02367	38023287	1099161	14.681	0.424	41.9591	-70.802753
02368	26090604	1518501	10.074	0.586	42.176092	-71.052043
02370	26700170	238552	10.309	0.092	42.130399	-70.910615
02375	37732655	355887	14.569	0.137	42.00569	-71.078041
02379	39693517	906621	15.326	0.35	42.021617	-71.026717
02382	17963966	59307	6.936	0.023	42.078974	-70.93939
02420	17059773	117401	6.587	0.045	42.457055	-71.215464
02421	25506283	416287	9.848	0.161	42.438547	-71.239573
02445	6743714	118344	2.604	0.046	42.325483	-71.135045
02446	3333352	12106	1.287	0.005	42.343499	-71.122244
02451	14310869	1825723	5.525	0.705	42.397825	-71.255701
02452	9586415	87629	3.701	0.034	42.392438	-71.213912
02453	9085525	723734	3.508	0.279	42.369542	-71.240513
02457	413238	0	0.16	0.	42.299388	-71.274242
02458	5171347	86768	1.997	0.034	42.353585	-71.188192
02459	12958671	254764	5.003	0.098	42.314779	-71.192017
02460	3480846	22012	1.344	0.008	42.351824	-71.20849
02461	3768931	41434	1.455	0.016	42.317362	-71.206508
02462	1367330	58332	0.528	0.023	42.328708	-71.2559
02464	1460812	23675	0.564	0.009	42.312975	-71.218882
02465	5807431	1401	2.242	0.001	42.348912	-71.22633
02466	4634934	207388	1.79	0.08	42.344457	-71.248617
02467	12621093	142135	4.873	0.055	42.314321	-71.152778
02468	3837204	56178	1.482	0.022	42.328553	-71.22953
02472	10455350	344302	4.037	0.133	42.369451	-71.177925
02474	7900552	690130	3.05	0.266	42.420949	-71.15637
02476	5420707	191590	2.093	0.074	42.415637	-71.17567
02478	12026260	183393	4.643	0.071	42.395317	-71.180284
02481	14610691	251042	5.641	0.097	42.311947	-71.275517
02482	10910005	1042546	4.212	0.403	42.293099	-71.298535
02492	24707804	849125	9.54	0.328	42.276483	-71.243714
02493	43564242	1327828	16.82	0.513	42.360502	-71.303433
02494	7164572	221652	2.766	0.086	42.29949	-71.232519
02532	36962585	6867296	14.271	2.651	41.751759	-70.597552
02534	5926616	1489952	2.288	0.575	41.668942	-70.619407
02535	63114990	65883546	24.369	25.438	41.337961	-70.761674
02536	71661166	9051067	27.669	3.495	41.596295	-70.567471
02537	31606613	1323315	12.203	0.511	41.728421	-70.43581
02538	11759091	1201020	4.54	0.464	41.777377	-70.642448
02539	69445842	53089125	26.813	20.498	41.377655	-70.52208
02540	27756366	4540829	10.717	1.753	41.573891	-70.632042
02542	79528762	127974	30.706	0.049	41.707839	-70.54552
02543	25727687	52346044	9.934	20.211	41.478974	-70.766911
02553	658312	1743333	0.254	0.673	41.712526	-70.620747
02554	104506079	42304872	40.35	16.334	41.291072	-70.093329
02556	10012379	1185576	3.866	0.458	41.639447	-70.624515
02557	18612829	11175883	7.186	4.315	41.441713	-70.576143
02558	3184647	2713102	1.23	1.048	41.745017	-70.653513
02559	13041007	3832541	5.035	1.48	41.690243	-70.616283
02561	1591746	218387	0.615	0.084	41.766737	-70.540595
02562	8730843	782384	3.371	0.302	41.787209	-70.526717
02563	34225434	2716363	13.215	1.049	41.728137	-70.476549
02564	14886004	2816830	5.748	1.088	41.271912	-69.984513
02568	17230826	10109868	6.653	3.903	41.458645	-70.612521
02571	51510877	12477313	19.888	4.818	41.761187	-70.695991
02575	64744359	11035750	24.998	4.261	41.400252	-70.656934
02576	25203192	1097345	9.731	0.424	41.772221	-70.762948
02584	174589	0	0.067	0.	41.258845	-70.007333
02601	22258203	2151640	8.594	0.831	41.656038	-70.296764
02630	10385649	5225396	4.01	2.018	41.706756	-70.312489
02631	57063534	7070733	22.032	2.73	41.747513	-70.066223
02632	18957572	3780154	7.32	1.46	41.659097	-70.346877
02633	19573674	12630851	7.557	4.877	41.689343	-69.972382
02635	14346634	2809145	5.539	1.085	41.624054	-70.439397
02637	1812593	77849	0.7	0.03	41.705726	-70.270928
02638	15369511	1419162	5.934	0.548	41.730245	-70.197392
02639	7187548	934595	2.775	0.361	41.668067	-70.136979
02641	5400015	587140	2.085	0.227	41.751246	-70.153472
02642	35952079	8937118	13.881	3.451	41.841331	-69.977436
02643	4905161	4656670	1.894	1.798	41.797941	-69.937327
02644	9269672	580167	3.579	0.224	41.683488	-70.510786
02645	43104651	4606788	16.643	1.779	41.711083	-70.057611
02646	7798439	801400	3.011	0.309	41.670596	-70.071449
02647	1226878	477502	0.474	0.184	41.630127	-70.310144
02648	24027326	2665942	9.277	1.029	41.670946	-70.41537
02649	60223538	10626565	23.252	4.103	41.616801	-70.490097
02650	3728755	736398	1.44	0.284	41.701947	-69.961453
02651	186321	0	0.072	0.	41.875047	-70.003438
02652	20715925	6478251	7.998	2.501	42.049534	-70.094987
02653	31268899	13573915	12.073	5.241	41.769125	-69.97358
02655	16910116	4560355	6.529	1.761	41.627984	-70.392013
02657	25046217	12765872	9.67	4.929	42.059829	-70.200407
02659	5297708	608838	2.045	0.235	41.681474	-70.023529
02660	19969417	1370030	7.71	0.529	41.707699	-70.15856
02663	3658747	2870102	1.413	1.108	41.894444	-70.01218
02664	17965431	2264163	6.936	0.874	41.674727	-70.195648
02666	32936951	4798273	12.717	1.853	41.99078	-70.045714
02667	48233137	16144936	18.623	6.234	41.921997	-70.023356
02668	39334863	6105828	15.187	2.357	41.716208	-70.363097
02669	2426995	429154	0.937	0.166	41.66668	-69.989694
02670	5400806	1682778	2.085	0.65	41.660103	-70.170681
02671	5215108	314668	2.014	0.121	41.675153	-70.109767
02672	1280229	118004	0.494	0.046	41.6357	-70.313634
02673	25891146	6792153	9.997	2.622	41.655637	-70.24724
02675	23382703	1924251	9.028	0.743	41.70395	-70.231552
02702	43483335	2928502	16.789	1.131	41.785113	-71.059047
02703	69368986	2574187	26.784	0.994	41.931653	-71.294503
02713	13095107	18327961	5.056	7.076	41.441295	-70.902217
02715	29666569	1347560	11.454	0.52	41.805594	-71.157707
02717	45802008	2060683	17.684	0.796	41.760106	-70.972762
02718	26799970	853743	10.348	0.33	41.862486	-71.01169
02719	32070891	8666395	12.383	3.346	41.633667	-70.871362
02720	28149577	4359820	10.869	1.683	41.723023	-71.121527
02721	10570630	5102058	4.081	1.97	41.675125	-71.148281
02723	4136130	569750	1.597	0.22	41.692705	-71.129726
02724	4812991	1475463	1.858	0.57	41.683936	-71.1775
02725	6146865	6823597	2.373	2.635	41.720043	-71.188272
02726	14316836	3516707	5.528	1.358	41.7597	-71.144592
02738	36648020	15099737	14.15	5.83	41.704134	-70.752201
02739	45026593	5636865	17.385	2.176	41.665794	-70.814531
02740	14725581	2118478	5.686	0.818	41.637485	-70.938265
02743	47731687	1350798	18.429	0.522	41.718217	-70.901151
02744	3342654	1345734	1.291	0.52	41.606252	-70.913632
02745	26753519	576387	10.33	0.223	41.700737	-70.950546
02746	5480313	312026	2.116	0.12	41.660995	-70.940137
02747	126394102	3923326	48.801	1.515	41.664711	-71.015699
02748	58246541	8145030	22.489	3.145	41.553084	-70.971453
02760	46498489	1326816	17.953	0.512	41.972567	-71.334375
02762	28457938	1350452	10.988	0.521	42.012838	-71.336188
02763	2338180	30519	0.903	0.012	41.966866	-71.308574
02764	27446990	146845	10.597	0.057	41.851929	-71.153598
02766	72088059	3833390	27.833	1.48	41.965341	-71.18178
02767	61638094	773277	23.799	0.299	41.940996	-71.048499
02769	121557135	1409688	46.933	0.544	41.846878	-71.24487
02770	83286321	6264983	32.157	2.419	41.760864	-70.838956
02771	47613581	637000	18.384	0.246	41.839798	-71.318047
02777	58678022	6720133	22.656	2.595	41.758163	-71.214181
02779	42767441	2364453	16.513	0.913	41.838061	-71.077615
02780	85571696	3561662	33.039	1.375	41.909112	-71.118346
02790	139047043	26264367	53.686	10.141	41.599176	-71.082371
02791	2730588	12397	1.054	0.005	41.527824	-71.079618
02802	506419	47798	0.196	0.018	41.95213	-71.456233
02804	26153984	232901	10.098	0.09	41.434772	-71.769527
02806	21274772	18703606	8.214	7.222	41.734753	-71.319732
02807	23521357	8258226	9.082	3.189	41.176783	-71.577054
02808	20626466	111464	7.964	0.043	41.408251	-71.749674
02809	25420433	27940073	9.815	10.788	41.67573	-71.273331
02812	17198233	212746	6.64	0.082	41.478948	-71.652334
02813	94456238	14158388	36.47	5.467	41.394216	-71.669822
02814	116013395	6244535	44.793	2.411	41.895948	-71.700406
02815	10805284	247504	4.172	0.096	41.77463	-71.647954
02816	98151889	7638470	37.897	2.949	41.696499	-71.622662
02817	130009874	2599366	50.197	1.004	41.637083	-71.678361
02818	56577556	8861465	21.845	3.421	41.642919	-71.485719
02822	144663819	2387767	55.855	0.922	41.570323	-71.626992
02825	139873663	2741855	54.006	1.059	41.782067	-71.726833
02826	6470176	86973	2.498	0.034	41.982746	-71.653144
02827	54707654	1039350	21.123	0.401	41.698748	-71.739118
02828	12358342	804993	4.772	0.311	41.880158	-71.564405
02830	49991825	1314431	19.302	0.508	41.975136	-71.652119
02831	24944362	7207036	9.631	2.783	41.774762	-71.620289
02832	57864755	1402293	22.342	0.541	41.514717	-71.729622
02833	18297870	1279241	7.065	0.494	41.49514	-71.769633
02835	24469396	14503824	9.448	5.6	41.510088	-71.378366
02836	796204	3724	0.307	0.001	41.454681	-71.620208
02837	53175650	11797076	20.531	4.555	41.518769	-71.167247
02838	3703230	221914	1.43	0.086	41.958893	-71.475687
02839	11122364	408538	4.294	0.158	41.940757	-71.641513
02840	18702929	8905201	7.221	3.438	41.478216	-71.322375
02841	1208303	2272063	0.467	0.877	41.511864	-71.332175
02842	32900268	7040345	12.703	2.718	41.518673	-71.281685
02852	79982328	8726029	30.881	3.369	41.588565	-71.459811
02857	108097691	10485449	41.737	4.048	41.822761	-71.633605
02858	1497064	114285	0.578	0.044	41.964486	-71.651267
02859	73494966	3488043	28.377	1.347	41.959073	-71.757323
02860	13996526	783536	5.404	0.303	41.870562	-71.388681
02861	9231846	328781	3.564	0.127	41.878603	-71.353131
02863	3108637	208615	1.2	0.081	41.890064	-71.393481
02864	68425281	4673186	26.419	1.804	41.966913	-71.428933
02865	43124670	1879514	16.651	0.726	41.915455	-71.449815
02871	44133713	16195471	17.04	6.253	41.586609	-71.259211
02872	15405408	10794743	5.948	4.168	41.597055	-71.320666
02873	7300847	436153	2.819	0.168	41.533129	-71.780545
02874	39280289	2642485	15.166	1.02	41.511222	-71.480535
02875	2989259	16727	1.154	0.006	41.456486	-71.638865
02876	328105	383007	0.127	0.148	41.994278	-71.58549
02878	75316210	8367340	29.08	3.231	41.607962	-71.182556
02879	96796140	13050696	37.373	5.039	41.424019	-71.534277
02881	9360408	36211	3.614	0.014	41.478083	-71.524717
02882	33139321	13113433	12.795	5.063	41.417567	-71.471851
02885	15882006	6719882	6.132	2.595	41.725138	-71.258805
02886	38629529	5649776	14.915	2.181	41.703849	-71.455568
02888	15359530	3135032	5.93	1.21	41.747671	-71.406118
02889	22525894	21178497	8.697	8.177	41.700591	-71.376927
02891	68257272	12493449	26.354	4.824	41.357774	-71.789616
02892	70999619	5020656	27.413	1.938	41.49892	-71.599892
02893	20296677	602099	7.837	0.232	41.679006	-71.518688
02894	11226896	297612	4.335	0.115	41.444477	-71.703238
02895	20075457	501746	7.751	0.194	42.001706	-71.499949
02896	61542073	2089503	23.762	0.807	41.975186	-71.544069
02898	29915651	326503	11.55	0.126	41.51764	-71.668521
02903	4536540	1391884	1.752	0.537	41.81823	-71.409088
02904	13520206	310175	5.22	0.12	41.858334	-71.436294
02905	9527803	4973756	3.679	1.92	41.784725	-71.396103
02906	8392085	1782236	3.24	0.688	41.840169	-71.390408
02907	5700184	319764	2.201	0.123	41.798593	-71.42463
02908	8185022	664	3.16	0.	41.839825	-71.436794
02909	8971287	66960	3.464	0.026	41.821195	-71.453376
02910	8930225	449728	3.448	0.174	41.774999	-71.435594
02911	6452097	100365	2.491	0.039	41.854888	-71.472812
02912	112446	0	0.043	0.	41.825593	-71.402239
02914	12657126	965031	4.887	0.373	41.815122	-71.365773
02915	14351453	6161129	5.541	2.379	41.772847	-71.354839
02916	6636839	1039656	2.562	0.401	41.842661	-71.352438
02917	55272962	2854115	21.341	1.102	41.906288	-71.523811
02919	60971904	2283615	23.541	0.882	41.82744	-71.519879
02920	23817641	585170	9.196	0.226	41.767344	-71.465508
02921	34078085	297432	13.158	0.115	41.760748	-71.514647
03031	89187832	1321563	34.436	0.51	42.874824	-71.600533
03032	65573641	8963150	25.318	3.461	42.997287	-71.363518
03033	51339606	934688	19.822	0.361	42.749263	-71.67567
03034	85426307	933895	32.983	0.361	43.056895	-71.340635
03036	67438894	293102	26.038	0.113	42.98453	-71.255104
03037	124615045	3123783	48.114	1.206	43.141274	-71.248197
03038	92817264	2158923	35.837	0.834	42.887613	-71.282047
03042	67261068	472701	25.97	0.183	43.054092	-71.084105
03043	80593017	1458950	31.117	0.563	42.997	-71.817788
03044	43947417	587950	16.968	0.227	43.000369	-71.119162
03045	92719665	1496340	35.799	0.578	43.021515	-71.563462
03046	79948056	1197090	30.868	0.462	43.112473	-71.607479
03047	68424456	1329982	26.419	0.514	42.936319	-71.867127
03048	76532235	143147	29.549	0.055	42.742874	-71.761755
03049	82108587	1378039	31.702	0.532	42.749624	-71.585402
03051	73273981	2528392	28.291	0.976	42.760497	-71.409393
03052	38583320	977042	14.897	0.377	42.846081	-71.468283
03053	106434026	332718	41.094	0.128	42.868588	-71.387247
03054	84397686	2212441	32.586	0.854	42.852034	-71.519876
03055	64787528	138431	25.015	0.053	42.818645	-71.673354
03057	43680254	212964	16.865	0.082	42.908885	-71.694199
03060	16931396	831487	6.537	0.321	42.741087	-71.458266
03062	31254019	436969	12.067	0.169	42.722323	-71.501176
03063	21006853	343044	8.111	0.132	42.7821	-71.518366
03064	10707692	816620	4.134	0.315	42.77938	-71.47492
03070	111380278	1026237	43.004	0.396	42.981209	-71.67752
03071	84734787	829429	32.716	0.32	42.746257	-71.874434
03076	68175733	1399687	26.323	0.54	42.730992	-71.337075
03077	76310277	2059124	29.464	0.795	43.038038	-71.205107
03079	64297401	2730109	24.825	1.054	42.788267	-71.221725
03082	74009522	297790	28.575	0.115	42.896409	-71.768331
03084	57292643	558160	22.121	0.216	42.826723	-71.875416
03086	69838248	244913	26.965	0.095	42.832231	-71.759615
03087	69266005	2682380	26.744	1.036	42.811092	-71.302688
03101	2004378	301998	0.774	0.117	42.989027	-71.466111
03102	23425480	857040	9.045	0.331	43.011907	-71.491063
03103	25251418	951469	9.75	0.367	42.950906	-71.44656
03104	21411270	389610	8.267	0.15	43.009552	-71.439782
03106	93601256	2782736	36.14	1.074	43.081242	-71.446616
03109	19069584	2327680	7.363	0.899	42.963734	-71.40035
03110	84892481	763247	32.777	0.295	42.935584	-71.536871
03215	124336439	177915	48.007	0.069	43.942831	-71.448052
03216	98912935	1784012	38.19	0.689	43.451175	-71.79794
03217	28378457	1346769	10.957	0.52	43.725967	-71.642579
03218	37075447	622078	14.315	0.24	43.336884	-71.273836
03220	79287037	4808507	30.613	1.857	43.474455	-71.482208
03221	119418336	1794692	46.108	0.693	43.258129	-71.960236
03222	188550171	13998499	72.8	5.405	43.643715	-71.799277
03223	189782900	2131502	73.276	0.823	43.85544	-71.685492
03224	104533543	2062535	40.361	0.796	43.36249	-71.55802
03225	75608912	4252694	29.193	1.642	43.359832	-71.245362
03226	34824396	8170375	13.446	3.155	43.711388	-71.503778
03227	167995385	8051850	64.863	3.109	43.841192	-71.480852
03229	112234306	4634943	43.334	1.79	43.202191	-71.696789
03230	106140667	925111	40.981	0.357	43.508647	-71.890242
03231	5686669	520628	2.196	0.201	43.473343	-71.762338
03233	1457142	4276	0.563	0.002	43.424004	-71.931192
03234	89060546	528926	34.386	0.204	43.204812	-71.348563
03235	77022340	4685329	29.738	1.809	43.448973	-71.674166
03237	95893606	2684469	37.025	1.036	43.423058	-71.387218
03238	7138906	118847	2.756	0.046	43.984378	-71.911256
03240	107420990	2419303	41.475	0.934	43.574691	-71.951919
